id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
219944,3.1,r2016-07-26_10.59.27.820.wav_u2016-07-26_13.01.00.874900.wav,8000,26-07-16 10:59,mosquito,an gambiae ss,Female,f,Single,6.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219945,3.2,r2016-07-26_11.00.27.707.wav_u2016-07-26_13.01.09.587880.wav,8000,26-07-16 11:00,mosquito,an gambiae ss,Female,f,Single,6.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219946,2.5,r2016-07-26_11.00.27.707.wav_u2016-07-26_13.01.09.587880.wav,8000,26-07-16 11:00,mosquito,an gambiae ss,Female,f,Single,6.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2409,1.898.303,r2016-08-16_09.26.03.020.wav_u2016-08-16_11.19.53.421301.wav,8000,16-08-16 9:26,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2410,973.488,r2016-08-16_09.27.03.068.wav_u2016-08-16_11.19.57.513674.wav,8000,16-08-16 9:27,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2411,726.672,r2016-08-16_09.28.03.108.wav_u2016-08-16_11.20.01.792370.wav,8000,16-08-16 9:28,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2412,2.519.131,r2016-08-16_09.28.03.108.wav_u2016-08-16_11.20.01.792370.wav,8000,16-08-16 9:28,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2413,1.986.239,r2016-08-16_09.28.03.108.wav_u2016-08-16_11.20.01.792370.wav,8000,16-08-16 9:28,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2416,4.773.309,r2016-08-16_09.29.03.011.wav_u2016-08-16_11.20.06.117252.wav,8000,16-08-16 9:29,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2415,1.350.027,r2016-08-16_09.29.03.011.wav_u2016-08-16_11.20.06.117252.wav,8000,16-08-16 9:29,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2414,1.880.395,r2016-08-16_09.29.03.011.wav_u2016-08-16_11.20.06.117252.wav,8000,16-08-16 9:29,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2417,2.531.071,r2016-08-16_09.30.03.006.wav_u2016-08-16_11.20.12.604534.wav,8000,16-08-16 9:30,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2421,803.128,r2016-08-16_09.30.03.006.wav_u2016-08-16_11.20.12.604534.wav,8000,16-08-16 9:30,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2420,365.058,r2016-08-16_09.30.03.006.wav_u2016-08-16_11.20.12.604534.wav,8000,16-08-16 9:30,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2419,389.395,r2016-08-16_09.30.03.006.wav_u2016-08-16_11.20.12.604534.wav,8000,16-08-16 9:30,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2418,87.614,r2016-08-16_09.30.03.006.wav_u2016-08-16_11.20.12.604534.wav,8000,16-08-16 9:30,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2424,1.070.838,r2016-08-16_09.31.03.047.wav_u2016-08-16_11.20.18.914761.wav,8000,16-08-16 9:31,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2422,3.261.188,r2016-08-16_09.31.03.047.wav_u2016-08-16_11.20.18.914761.wav,8000,16-08-16 9:31,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2423,43.807,r2016-08-16_09.31.03.047.wav_u2016-08-16_11.20.18.914761.wav,8000,16-08-16 9:31,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2340,400.961,r2016-08-16_09.33.03.007.wav_u2016-08-16_11.20.28.831145.wav,8000,16-08-16 9:33,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2342,1.112.343,r2016-08-16_09.33.03.007.wav_u2016-08-16_11.20.28.831145.wav,8000,16-08-16 9:33,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2341,1.707.317,r2016-08-16_09.33.03.007.wav_u2016-08-16_11.20.28.831145.wav,8000,16-08-16 9:33,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2343,623.696,r2016-08-16_09.35.16.351.wav_u2016-08-16_11.20.42.772627.wav,8000,16-08-16 9:35,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2344,150.254,r2016-08-16_09.36.21.667.wav_u2016-08-16_11.20.47.790848.wav,8000,16-08-16 9:36,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2345,954.403,r2016-08-16_09.36.21.667.wav_u2016-08-16_11.20.47.790848.wav,8000,16-08-16 9:36,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2347,760.943,r2016-08-16_09.36.21.667.wav_u2016-08-16_11.20.47.790848.wav,8000,16-08-16 9:36,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2346,425.612,r2016-08-16_09.36.21.667.wav_u2016-08-16_11.20.47.790848.wav,8000,16-08-16 9:36,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2348,464.304,r2016-08-16_09.36.21.667.wav_u2016-08-16_11.20.47.790848.wav,8000,16-08-16 9:36,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2354,743.717,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2352,297.487,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2353,1.202.882,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2356,801.922,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2357,150.037,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2351,400.961,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2355,407.428,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2350,957.132,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2349,142.277,r2016-08-16_09.39.21.651.wav_u2016-08-16_11.21.01.090085.wav,8000,16-08-16 9:39,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2361,804.867,r2016-08-16_09.40.21.698.wav_u2016-08-16_11.21.04.751003.wav,8000,16-08-16 9:40,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2358,1.264.791,r2016-08-16_09.40.21.698.wav_u2016-08-16_11.21.04.751003.wav,8000,16-08-16 9:40,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2360,357.719,r2016-08-16_09.40.21.698.wav_u2016-08-16_11.21.04.751003.wav,8000,16-08-16 9:40,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2359,1.993.004,r2016-08-16_09.40.21.698.wav_u2016-08-16_11.21.04.751003.wav,8000,16-08-16 9:40,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2471,2.951.635,r2016-08-16_09.41.21.587.wav_u2016-08-16_11.21.08.744614.wav,8000,16-08-16 9:41,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2472,505.825,r2016-08-16_09.42.21.628.wav_u2016-08-16_11.21.13.645297.wav,8000,16-08-16 9:42,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2474,3.398.523,r2016-08-16_09.44.21.589.wav_u2016-08-16_11.21.22.599628.wav,8000,16-08-16 9:44,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2477,1.708.053,r2016-08-16_09.46.34.477.wav_u2016-08-16_11.21.31.742940.wav,8000,16-08-16 9:46,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2476,2.047.103,r2016-08-16_09.46.34.477.wav_u2016-08-16_11.21.31.742940.wav,8000,16-08-16 9:46,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2479,2.644.464,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2483,1.486.431,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2480,2.748.168,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2484,186.668,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2482,2.298.782,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2481,967.908,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2478,2.765.452,r2016-08-16_09.47.34.378.wav_u2016-08-16_11.21.35.254021.wav,8000,16-08-16 9:47,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2487,907.414,r2016-08-16_09.48.34.418.wav_u2016-08-16_11.21.41.120121.wav,8000,16-08-16 9:48,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2486,810.191,r2016-08-16_09.48.34.418.wav_u2016-08-16_11.21.41.120121.wav,8000,16-08-16 9:48,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2485,1.175.318,r2016-08-16_09.48.34.418.wav_u2016-08-16_11.21.41.120121.wav,8000,16-08-16 9:48,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2488,2.169.151,r2016-08-16_09.48.34.418.wav_u2016-08-16_11.21.41.120121.wav,8000,16-08-16 9:48,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2489,2.332.372,r2016-08-16_09.49.34.458.wav_u2016-08-16_11.21.44.970437.wav,8000,16-08-16 9:49,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2490,1.749.279,r2016-08-16_09.49.34.458.wav_u2016-08-16_11.21.44.970437.wav,8000,16-08-16 9:49,mosquito,an gambiae ss,Female,f,Single,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2430,973.489,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2433,730.116,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2492,1.237.783,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2491,2.142.316,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2496,1.618.639,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2425,131.421,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2428,1.557.582,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2429,584.094,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2370,1.392.913,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2363,82.543,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2366,515.894,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2368,877.019,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2367,515.893,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2364,980.198,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2365,1.857.217,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2362,1.496.091,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2495,1.190.175,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2369,2.063.575,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2426,973.489,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2427,1.168.186,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2431,43.807,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2432,486.745,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2497,128.539,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2494,1.618.639,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2493,999.747,r2016-08-16_10.57.57.487.wav_u2016-08-16_12.53.55.162426.wav,8000,16-08-16 10:57,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2434,3.115.623,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2436,4.013.346,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2435,3.274.045,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2375,1.679.087,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2373,1.119.392,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2374,2.574.601,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2371,1.567.148,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2372,1.679.088,r2016-08-16_10.59.19.341.wav_u2016-08-16_12.54.00.138832.wav,8000,16-08-16 10:59,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2439,1.411.559,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2438,1.168.186,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2440,1.411.559,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2378,980.197,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2441,681.442,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2442,2.579.745,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2437,827.466,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2379,980.198,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2380,567.483,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2381,159.927,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2377,82.543,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2376,567.483,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2443,973.489,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2501,1.237.782,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2503,1.523.425,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2499,999.747,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2498,1.142.568,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2500,1.380.603,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2502,1.094.962,r2016-08-16_11.00.24.549.wav_u2016-08-16_12.54.03.725151.wav,8000,16-08-16 11:00,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2444,1.703.605,r2016-08-16_11.01.24.656.wav_u2016-08-16_12.54.08.162335.wav,8000,16-08-16 11:01,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2504,6.664.983,r2016-08-16_11.01.24.656.wav_u2016-08-16_12.54.08.162335.wav,8000,16-08-16 11:01,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2383,154.768,r2016-08-16_11.01.24.656.wav_u2016-08-16_12.54.08.162335.wav,8000,16-08-16 11:01,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
2384,670.662,r2016-08-16_11.01.24.656.wav_u2016-08-16_12.54.08.162335.wav,8000,16-08-16 11:01,mosquito,an gambiae ss,Female,f,Single,27.0,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
